OWNER,OBJECT_NAME,SUBOBJECT_NAME,OBJECT_ID,DATA_OBJECT_ID,OBJECT_TYPE,CREATED,LAST_DDL_TIME,TIMESTAMP,STATUS,TEMPORARY,GENERATED,SECONDARY,NAMESPACE,EDITION_NAME
SYS,ODCICOLINFOLIST,,7941,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCICOLINFOLIST2,,7942,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCICOLVALLIST,,7943,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCICOLARRAYVALLIST,,7944,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCIFUNCCALLINFO,,7945,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCIINDEXINFO,,7946,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCIPARTINFO,,7947,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCIPARTINFOLIST,,7948,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCIPREDINFO,,7949,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCIRIDLIST,,7950,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCINUMBERLIST,,7951,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:12:00,VALID,N,N,N,1,
SYS,ODCIVARCHAR2LIST,,7952,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCIDATELIST,,7953,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCIBFILELIST,,7954,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCIRAWLIST,,7955,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCIOBJECT,,7956,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCIOBJECTLIST,,7957,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCIFILTERINFO,,7958,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCIFILTERINFOLIST,,7959,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCIORDERBYINFO,,7960,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCIORDERBYINFOLIST,,7961,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCICOMPQUERYINFO,,7962,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCIQUERYINFO,,7963,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCIINDEXCTX,,7964,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCIFUNCINFO,,7965,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCICOST,,7966,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCIARGDESC,,7967,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCIARGDESCLIST,,7968,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCISTATSOPTIONS,,7969,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCIENV,,7970,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCITABFUNCSTATS,,7971,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCIEXTTABLEINFO,,7972,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCIGRANULELIST,,7973,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCIEXTTABLEQCINFO,,7974,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCITABFUNCINFO,,7975,,TYPE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCICONST,,7976,,PACKAGE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
PUBLIC,ODCICONST,,7977,,SYNONYM,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCI_SECOBJ$,,7978,,TABLE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,Y,N,N,1,
SYS,ODCI_WARNINGS$,,7979,,TABLE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,Y,N,N,1,
SYS,ODCI_PMO_ROWIDS$,,7980,,TABLE,2014-05-29 13:11:59,2014-05-29 13:11:59,2014-05-29:13:11:59,VALID,Y,N,N,1,
SYS,ODCIINDEXINFOFLAGSDUMP,,7981,,PROCEDURE,2014-05-29 13:11:59,2014-05-29 13:12:00,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCIINDEXINFODUMP,,7983,,PROCEDURE,2014-05-29 13:11:59,2014-05-29 13:12:00,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCIPREDINFODUMP,,7984,,PROCEDURE,2014-05-29 13:11:59,2014-05-29 13:12:00,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCICOLINFODUMP,,7985,,PROCEDURE,2014-05-29 13:11:59,2014-05-29 13:12:00,2014-05-29:13:11:59,VALID,N,N,N,1,
SYS,ODCIANYDATADUMP,,7986,,PROCEDURE,2014-05-29 13:12:00,2014-05-29 13:12:00,2014-05-29:13:12:00,VALID,N,N,N,1,
SYS,ODCIQUERYINFODUMP,,7987,,PROCEDURE,2014-05-29 13:12:00,2014-05-29 13:12:00,2014-05-29:13:12:00,VALID,N,N,N,1,
SYS,ODCISTATSOPTIONSDUMP,,7988,,PROCEDURE,2014-05-29 13:12:00,2014-05-29 13:12:00,2014-05-29:13:12:00,VALID,N,N,N,1,
SYS,ODCIENVDUMP,,7989,,PROCEDURE,2014-05-29 13:12:00,2014-05-29 13:12:00,2014-05-29:13:12:00,VALID,N,N,N,1,
SYS,ODCIINDEXALTEROPTIONDUMP,,7990,,PROCEDURE,2014-05-29 13:12:00,2014-05-29 13:12:00,2014-05-29:13:12:00,VALID,N,N,N,1,
SYS,ODCIINDEXCALLPROPERTYDUMP,,7991,,PROCEDURE,2014-05-29 13:12:00,2014-05-29 13:12:00,2014-05-29:13:12:00,VALID,N,N,N,1,
SYS,ODCIPARTINFODUMP,,7992,,PROCEDURE,2014-05-29 13:12:00,2014-05-29 13:12:00,2014-05-29:13:12:00,VALID,N,N,N,1,
SYS,ODCIPARTINFOLISTDUMP,,7993,,PROCEDURE,2014-05-29 13:12:00,2014-05-29 13:12:00,2014-05-29:13:12:00,VALID,N,N,N,1,
SYS,ODCITABFUNCINFODUMP,,7994,,PROCEDURE,2014-05-29 13:12:00,2014-05-29 13:12:00,2014-05-29:13:12:00,VALID,N,N,N,1,
SYS,ODCISECOBJ,,7995,,TYPE,2014-05-29 13:12:00,2014-05-29 13:12:00,2014-05-29:13:12:00,VALID,N,N,N,1,
SYS,ODCISECOBJTABLE,,7996,,TYPE,2014-05-29 13:12:00,2014-05-29 13:12:00,2014-05-29:13:12:00,VALID,N,N,N,1,
SYS,DBMS_ODCI,,7998,,PACKAGE,2014-05-29 13:12:00,2014-05-29 13:12:00,2014-05-29:13:12:00,VALID,N,N,N,1,
PUBLIC,DBMS_ODCI,,7999,,SYNONYM,2014-05-29 13:12:00,2014-05-29 13:12:00,2014-05-29:13:12:00,VALID,N,N,N,1,
SYS,DBMS_STATS,,8000,,PACKAGE,2014-05-29 13:12:00,2014-05-29 13:21:53,2014-05-29:13:12:00,VALID,N,N,N,1,
PUBLIC,DBMS_STATS,,8004,,SYNONYM,2014-05-29 13:12:00,2014-05-29 13:12:00,2014-05-29:13:12:00,VALID,N,N,N,1,
SYS,DBMS_STAT_FUNCS,,8006,,PACKAGE,2014-05-29 13:12:00,2014-05-29 13:12:00,2014-05-29:13:12:00,VALID,N,N,N,1,
PUBLIC,DBMS_STAT_FUNCS,,8007,,SYNONYM,2014-05-29 13:12:00,2014-05-29 13:12:00,2014-05-29:13:12:00,VALID,N,N,N,1,
SYS,DBMS_DDL,,8009,,PACKAGE,2014-05-29 13:12:00,2014-05-29 13:12:00,2014-05-29:13:12:00,VALID,N,N,N,1,
PUBLIC,DBMS_DDL,,8010,,SYNONYM,2014-05-29 13:12:00,2014-05-29 13:12:00,2014-05-29:13:12:00,VALID,N,N,N,1,
SYS,DBMS_EDITIONS_UTILITIES,,8011,,PACKAGE,2014-05-29 13:12:00,2014-05-29 13:12:00,2014-05-29:13:12:00,VALID,N,N,N,1,
PUBLIC,DBMS_EDITIONS_UTILITIES,,8012,,SYNONYM,2014-05-29 13:12:00,2014-05-29 13:12:00,2014-05-29:13:12:00,VALID,N,N,N,1,
SYS,DBMS_PREPROCESSOR,,8013,,PACKAGE,2014-05-29 13:12:00,2014-05-29 13:12:00,2014-05-29:13:12:00,VALID,N,N,N,1,
PUBLIC,DBMS_PREPROCESSOR,,8014,,SYNONYM,2014-05-29 13:12:00,2014-05-29 13:12:00,2014-05-29:13:12:00,VALID,N,N,N,1,
PUBLIC,DBMS_DDL_INTERNAL,,8017,,SYNONYM,2014-05-29 13:12:00,2014-05-29 13:12:00,2014-05-29:13:12:00,VALID,N,N,N,1,
PUBLIC,DBMS_ZHELP,,8023,,SYNONYM,2014-05-29 13:12:00,2014-05-29 13:12:00,2014-05-29:13:12:00,VALID,N,N,N,1,
SYS,DBMS_ZHELP_IR,,8024,,PACKAGE,2014-05-29 13:12:00,2014-05-29 13:12:00,2014-05-29:13:12:00,VALID,N,N,N,1,
PUBLIC,DBMS_ZHELP_IR,,8026,,SYNONYM,2014-05-29 13:12:00,2014-05-29 13:12:00,2014-05-29:13:12:00,VALID,N,N,N,1,
SYS,DBMS_INDEX_UTL,,8027,,PACKAGE,2014-05-29 13:12:00,2014-05-29 13:12:01,2014-05-29:13:12:00,VALID,N,N,N,1,
PUBLIC,DBMS_INDEX_UTL,,8028,,SYNONYM,2014-05-29 13:12:01,2014-05-29 13:12:01,2014-05-29:13:12:01,VALID,N,N,N,1,
SYS,DBMS_PSP,,8030,,PACKAGE,2014-05-29 13:12:01,2014-05-29 13:12:01,2014-05-29:13:12:01,VALID,N,N,N,1,
PUBLIC,DBMS_PSP,,8031,,SYNONYM,2014-05-29 13:12:01,2014-05-29 13:12:01,2014-05-29:13:12:01,VALID,N,N,N,1,
PUBLIC,DBMS_FLASHBACK,,8033,,SYNONYM,2014-05-29 13:12:01,2014-05-29 13:12:01,2014-05-29:13:12:01,VALID,N,N,N,1,
SYS,TIMESTAMP_TO_SCN,,8035,,FUNCTION,2014-05-29 13:12:01,2014-05-29 13:12:01,2014-05-29:13:12:01,VALID,N,N,N,1,
SYS,SCN_TO_TIMESTAMP,,8036,,FUNCTION,2014-05-29 13:12:01,2014-05-29 13:12:01,2014-05-29:13:12:01,VALID,N,N,N,1,
PUBLIC,TIMESTAMP_TO_SCN,,8037,,SYNONYM,2014-05-29 13:12:01,2014-05-29 13:12:01,2014-05-29:13:12:01,VALID,N,N,N,1,
PUBLIC,SCN_TO_TIMESTAMP,,8038,,SYNONYM,2014-05-29 13:12:01,2014-05-29 13:12:01,2014-05-29:13:12:01,VALID,N,N,N,1,
PUBLIC,DBMS_FLASHBACK_ARCHIVE,,8040,,SYNONYM,2014-05-29 13:12:01,2014-05-29 13:12:01,2014-05-29:13:12:01,VALID,N,N,N,1,
SYS,DBMS_XA_XID,,8042,,TYPE,2014-05-29 13:12:01,2014-05-29 13:12:01,2014-05-29:13:12:01,VALID,N,N,N,1,
SYS,DBMS_XA_XID_ARRAY,,8043,,TYPE,2014-05-29 13:12:01,2014-05-29 13:12:01,2014-05-29:13:12:01,VALID,N,N,N,1,
SYS,DBMS_XA,,8044,,PACKAGE,2014-05-29 13:12:01,2014-05-29 13:12:01,2014-05-29:13:12:01,VALID,N,N,N,1,
PUBLIC,DBMS_XA,,8046,,SYNONYM,2014-05-29 13:12:01,2014-05-29 13:12:01,2014-05-29:13:12:01,VALID,N,N,N,1,
PUBLIC,DBMS_XA_XID,,8047,,SYNONYM,2014-05-29 13:12:01,2014-05-29 13:12:01,2014-05-29:13:12:01,VALID,N,N,N,1,
PUBLIC,DBMS_XA_XID_ARRAY,,8048,,SYNONYM,2014-05-29 13:12:01,2014-05-29 13:12:01,2014-05-29:13:12:01,VALID,N,N,N,1,
PUBLIC,DBMS_TRANSFORM,,8051,,SYNONYM,2014-05-29 13:12:01,2014-05-29 13:12:01,2014-05-29:13:12:01,VALID,N,N,N,1,
SYS,DBMS_RULE_ADM,,8052,,PACKAGE,2014-05-29 13:12:01,2014-05-29 13:12:01,2014-05-29:13:12:01,VALID,N,N,N,1,
PUBLIC,DBMS_RULE_ADM,,8053,,SYNONYM,2014-05-29 13:12:01,2014-05-29 13:12:01,2014-05-29:13:12:01,VALID,N,N,N,1,
SYS,DBMS_RULE,,8055,,PACKAGE,2014-05-29 13:12:01,2014-05-29 13:12:01,2014-05-29:13:12:01,VALID,N,N,N,1,
PUBLIC,DBMS_RULE,,8056,,SYNONYM,2014-05-29 13:12:01,2014-05-29 13:12:01,2014-05-29:13:12:01,VALID,N,N,N,1,
SYS,DBMS_RULEADM_INTERNAL,,8057,,PACKAGE,2014-05-29 13:12:01,2014-05-29 13:12:01,2014-05-29:13:12:01,VALID,N,N,N,1,
PUBLIC,DBMS_RULEADM_INTERNAL,,8058,,SYNONYM,2014-05-29 13:12:01,2014-05-29 13:12:01,2014-05-29:13:12:01,VALID,N,N,N,1,
PUBLIC,DBMS_RULE_INTERNAL,,8060,,SYNONYM,2014-05-29 13:12:01,2014-05-29 13:12:01,2014-05-29:13:12:01,VALID,N,N,N,1,
SYS,DBMS_RULE_EXP_UTLI,,8062,,PACKAGE,2014-05-29 13:12:01,2014-05-29 13:14:22,2014-05-29:13:12:01,VALID,N,N,N,1,
SYS,DBMS_RULE_EXP_EV_CTXS,,8066,,PACKAGE,2014-05-29 13:12:01,2014-05-29 13:14:22,2014-05-29:13:12:01,VALID,N,N,N,1,
SYS,DBMS_RULE_EXP_RULE_SETS,,8067,,PACKAGE,2014-05-29 13:12:01,2014-05-29 13:14:22,2014-05-29:13:12:01,VALID,N,N,N,1,
SYS,DBMS_RULE_EXP_RULES,,8068,,PACKAGE,2014-05-29 13:12:01,2014-05-29 13:14:22,2014-05-29:13:12:01,VALID,N,N,N,1,
SYS,DBMS_RULE_IMP_OBJ,,8069,,PACKAGE,2014-05-29 13:12:01,2014-05-29 13:14:22,2014-05-29:13:12:01,VALID,N,N,N,1,
SYS,DBMS_DEBUG_VC2COLL,,8071,,TYPE,2014-05-29 13:12:01,2014-05-29 13:12:01,2014-05-29:13:12:01,VALID,N,N,N,1,
SYS,DBMS_DEBUG,,8072,,PACKAGE,2014-05-29 13:12:01,2014-05-29 13:12:01,2014-05-29:13:12:01,VALID,N,N,N,1,
PUBLIC,DBMS_DEBUG,,8073,,SYNONYM,2014-05-29 13:12:01,2014-05-29 13:12:01,2014-05-29:13:12:01,VALID,N,N,N,1,
SYS,DBMS_TRACE,,8074,,PACKAGE,2014-05-29 13:12:01,2014-05-29 13:12:01,2014-05-29:13:12:01,VALID,N,N,N,1,
PUBLIC,DBMS_TRACE,,8075,,SYNONYM,2014-05-29 13:12:01,2014-05-29 13:12:01,2014-05-29:13:12:01,VALID,N,N,N,1,
SYS,TRANSPORT_SET_VIOLATIONS,,8082,,VIEW,2014-05-29 13:12:02,2014-05-29 13:12:02,2014-05-29:13:12:02,VALID,N,N,N,1,
SYS,UTL_REF,,8087,,PACKAGE,2014-05-29 13:12:02,2014-05-29 13:12:02,2014-05-29:13:12:02,VALID,N,N,N,1,
PUBLIC,UTL_REF,,8088,,SYNONYM,2014-05-29 13:12:02,2014-05-29 13:12:02,2014-05-29:13:12:02,VALID,N,N,N,1,
SYS,UTL_COLL,,8091,,PACKAGE,2014-05-29 13:12:02,2014-05-29 13:12:02,2014-05-29:13:12:02,VALID,N,N,N,1,
PUBLIC,UTL_COLL,,8092,,SYNONYM,2014-05-29 13:12:02,2014-05-29 13:12:02,2014-05-29:13:12:02,VALID,N,N,N,1,
PUBLIC,DBMS_DISTRIBUTED_TRUST_ADMIN,,8094,,SYNONYM,2014-05-29 13:12:02,2014-05-29 13:12:02,2014-05-29:13:12:02,VALID,N,N,N,1,
PUBLIC,DBMS_RLS,,8096,,SYNONYM,2014-05-29 13:12:02,2014-05-29 13:12:02,2014-05-29:13:12:02,VALID,N,N,N,1,
PUBLIC,DBMS_XDS,,8098,,SYNONYM,2014-05-29 13:12:02,2014-05-29 13:12:02,2014-05-29:13:12:02,VALID,N,N,N,1,
PUBLIC,DBMS_XDSUTL,,8100,,SYNONYM,2014-05-29 13:12:02,2014-05-29 13:12:02,2014-05-29:13:12:02,VALID,N,N,N,1,
PUBLIC,DBMS_DBLINK,,8102,,SYNONYM,2014-05-29 13:12:02,2014-05-29 13:12:02,2014-05-29:13:12:02,VALID,N,N,N,1,
PUBLIC,DBMS_CRYPTO,,8107,,SYNONYM,2014-05-29 13:12:02,2014-05-29 13:12:02,2014-05-29:13:12:02,VALID,N,N,N,1,
SYS,DBMS_OBFUSCATION_TOOLKIT,,8108,,PACKAGE,2014-05-29 13:12:02,2014-05-29 13:25:25,2014-05-29:13:12:02,VALID,N,N,N,1,
PUBLIC,DBMS_OBFUSCATION_TOOLKIT,,8109,,SYNONYM,2014-05-29 13:12:02,2014-05-29 13:12:02,2014-05-29:13:12:02,VALID,N,N,N,1,
PUBLIC,DBMS_SQLHASH,,8111,,SYNONYM,2014-05-29 13:12:02,2014-05-29 13:12:02,2014-05-29:13:12:02,VALID,N,N,N,1,
PUBLIC,HTMLDB_SYSTEM,,8113,,SYNONYM,2014-05-29 13:12:02,2014-05-29 13:12:02,2014-05-29:13:12:02,VALID,N,N,N,1,
PUBLIC,DBMS_LOGMNR,,8115,,SYNONYM,2014-05-29 13:12:02,2014-05-29 13:12:02,2014-05-29:13:12:02,VALID,N,N,N,1,
PUBLIC,DBMS_LOGMNR_D,,8117,,SYNONYM,2014-05-29 13:12:02,2014-05-29 13:12:02,2014-05-29:13:12:02,VALID,N,N,N,1,
SYS,DBMS_REPORT,,8120,,PACKAGE,2014-05-29 13:12:02,2014-05-29 13:12:02,2014-05-29:13:12:02,VALID,N,N,N,1,
PUBLIC,DBMS_REPORT,,8121,,SYNONYM,2014-05-29 13:12:02,2014-05-29 13:12:02,2014-05-29:13:12:02,VALID,N,N,N,1,
PUBLIC,DBMS_FGA,,8124,,SYNONYM,2014-05-29 13:12:02,2014-05-29 13:12:02,2014-05-29:13:12:02,VALID,N,N,N,1,
PUBLIC,DBMS_TYPE_UTILITY,,8127,,SYNONYM,2014-05-29 13:12:03,2014-05-29 13:12:03,2014-05-29:13:12:03,VALID,N,N,N,1,
PUBLIC,DBMS_RESUMABLE,,8129,,SYNONYM,2014-05-29 13:12:03,2014-05-29 13:12:03,2014-05-29:13:12:03,VALID,N,N,N,1,
SYS,SPACE_ERROR_INFO,,8130,,FUNCTION,2014-05-29 13:12:03,2014-05-29 13:12:03,2014-05-29:13:12:03,VALID,N,N,N,1,
PUBLIC,ORA_SPACE_ERROR_INFO,,8131,,SYNONYM,2014-05-29 13:12:03,2014-05-29 13:12:03,2014-05-29:13:12:03,VALID,N,N,N,1,
SYS,FLASHBACKTBLIST,,8133,,TYPE,2014-05-29 13:12:03,2014-05-29 13:12:03,2014-05-29:13:12:03,VALID,N,N,N,1,
SYS,DBMS_FBT,,8134,,PACKAGE,2014-05-29 13:12:03,2014-05-29 13:12:03,2014-05-29:13:12:03,VALID,N,N,N,1,
PUBLIC,DBMS_FBT,,8135,,SYNONYM,2014-05-29 13:12:03,2014-05-29 13:12:03,2014-05-29:13:12:03,VALID,N,N,N,1,
PUBLIC,DBMS_DG,,8139,,SYNONYM,2014-05-29 13:12:03,2014-05-29 13:12:03,2014-05-29:13:12:03,VALID,N,N,N,1,
SYS,DBMS_SUMMARY,,8140,,PACKAGE,2014-05-29 13:12:03,2014-05-29 13:12:03,2014-05-29:13:12:03,VALID,N,N,N,1,
PUBLIC,DBMS_SUMMARY,,8141,,SYNONYM,2014-05-29 13:12:03,2014-05-29 13:12:03,2014-05-29:13:12:03,VALID,N,N,N,1,
PUBLIC,DBMS_OLAP,,8142,,SYNONYM,2014-05-29 13:12:03,2014-05-29 13:12:03,2014-05-29:13:12:03,VALID,N,N,N,1,
SYS,DBMS_DIMENSION,,8144,,PACKAGE,2014-05-29 13:12:03,2014-05-29 13:12:03,2014-05-29:13:12:03,VALID,N,N,N,1,
PUBLIC,DBMS_DIMENSION,,8145,,SYNONYM,2014-05-29 13:12:03,2014-05-29 13:12:03,2014-05-29:13:12:03,VALID,N,N,N,1,
PUBLIC,DBMS_REDEFINITION,,8147,,SYNONYM,2014-05-29 13:12:03,2014-05-29 13:12:03,2014-05-29:13:12:03,VALID,N,N,N,1,
PUBLIC,DBMS_FILE_TRANSFER,,8149,,SYNONYM,2014-05-29 13:12:03,2014-05-29 13:12:03,2014-05-29:13:12:03,VALID,N,N,N,1,
PUBLIC,DBMS_STORAGE_MAP,,8151,,SYNONYM,2014-05-29 13:12:03,2014-05-29 13:12:03,2014-05-29:13:12:03,VALID,N,N,N,1,
SYS,ORA_FI_IMP_T,,8154,,TYPE,2014-05-29 13:12:03,2014-05-29 13:12:03,2014-05-29:13:12:03,VALID,N,N,N,1,
SYS,DBMS_FREQUENT_ITEMSET,,8155,,PACKAGE,2014-05-29 13:12:03,2014-05-29 13:12:03,2014-05-29:13:12:03,VALID,N,N,N,1,
PUBLIC,DBMS_FREQUENT_ITEMSET,,8156,,SYNONYM,2014-05-29 13:12:03,2014-05-29 13:12:03,2014-05-29:13:12:03,VALID,N,N,N,1,
PUBLIC,DBMS_SERVER_TRACE,,8159,,SYNONYM,2014-05-29 13:12:03,2014-05-29 13:12:03,2014-05-29:13:12:03,VALID,N,N,N,1,
SYS,SYS_NT_COLLECT,,8163,,FUNCTION,2014-05-29 13:12:03,2014-05-29 13:12:03,2014-05-29:13:12:03,VALID,N,N,N,1,
PUBLIC,SYS_NT_COLLECT,,8164,,SYNONYM,2014-05-29 13:12:03,2014-05-29 13:12:03,2014-05-29:13:12:03,VALID,N,N,N,1,
PUBLIC,COLLECT,,8165,,SYNONYM,2014-05-29 13:12:03,2014-05-29 13:12:03,2014-05-29:13:12:03,VALID,N,N,N,1,
SYS,DBMS_PROFILER,,8166,,PACKAGE,2014-05-29 13:12:03,2014-05-29 13:12:03,2014-05-29:13:12:03,VALID,N,N,N,1,
PUBLIC,DBMS_PROFILER,,8167,,SYNONYM,2014-05-29 13:12:03,2014-05-29 13:12:03,2014-05-29:13:12:03,VALID,N,N,N,1,
PUBLIC,DBMS_HPROF,,8169,,SYNONYM,2014-05-29 13:12:03,2014-05-29 13:12:03,2014-05-29:13:12:03,VALID,N,N,N,1,
PUBLIC,DBMS_SERVICE,,8172,,SYNONYM,2014-05-29 13:12:03,2014-05-29 13:12:03,2014-05-29:13:12:03,VALID,N,N,N,1,
PUBLIC,DBMS_CHANGE_NOTIFICATION,,8174,,SYNONYM,2014-05-29 13:12:04,2014-05-29 13:12:04,2014-05-29:13:12:04,VALID,N,N,N,1,
PUBLIC,DBMS_CQ_NOTIFICATION,,8175,,SYNONYM,2014-05-29 13:12:04,2014-05-29 13:12:04,2014-05-29:13:12:04,VALID,N,N,N,1,
SYS,DBMS_XPLAN,,8178,,PACKAGE,2014-05-29 13:12:04,2014-05-29 13:12:04,2014-05-29:13:12:04,VALID,N,N,N,1,
PUBLIC,DBMS_XPLAN,,8179,,SYNONYM,2014-05-29 13:12:04,2014-05-29 13:12:04,2014-05-29:13:12:04,VALID,N,N,N,1,
SYS,UTL_MATCH,,8180,,PACKAGE,2014-05-29 13:12:04,2014-05-29 13:12:04,2014-05-29:13:12:04,VALID,N,N,N,1,
PUBLIC,UTL_MATCH,,8181,,SYNONYM,2014-05-29 13:12:04,2014-05-29 13:12:04,2014-05-29:13:12:04,VALID,N,N,N,1,
SYS,DBMS_DB_VERSION,,8182,,PACKAGE,2014-05-29 13:12:04,2014-05-29 13:12:04,2014-05-29:13:12:04,VALID,N,N,N,1,
PUBLIC,DBMS_DB_VERSION,,8183,,SYNONYM,2014-05-29 13:12:04,2014-05-29 13:12:04,2014-05-29:13:12:04,VALID,N,N,N,1,
PUBLIC,DBMS_RESULT_CACHE,,8186,,SYNONYM,2014-05-29 13:12:04,2014-05-29 13:12:04,2014-05-29:13:12:04,VALID,N,N,N,1,
SYS,DBMS_RESULT_CACHE_API,,8187,,PACKAGE,2014-05-29 13:12:04,2014-05-29 13:12:04,2014-05-29:13:12:04,VALID,N,N,N,1,
PUBLIC,DBMS_RESULT_CACHE_API,,8188,,SYNONYM,2014-05-29 13:12:04,2014-05-29 13:12:04,2014-05-29:13:12:04,VALID,N,N,N,1,
PUBLIC,DBMS_AQ,,8196,,SYNONYM,2014-05-29 13:12:04,2014-05-29 13:12:04,2014-05-29:13:12:04,VALID,N,N,N,1,
PUBLIC,DBMS_AQADM,,8199,,SYNONYM,2014-05-29 13:12:04,2014-05-29 13:12:04,2014-05-29:13:12:04,VALID,N,N,N,1,
PUBLIC,DBMS_AQELM,,8201,,SYNONYM,2014-05-29 13:12:04,2014-05-29 13:12:04,2014-05-29:13:12:04,VALID,N,N,N,1,
SYS,DBMS_AQ_EXP_QUEUE_TABLES,,8202,,PACKAGE,2014-05-29 13:12:04,2014-05-29 13:12:04,2014-05-29:13:12:04,VALID,N,N,N,1,
PUBLIC,DBMS_AQ_EXP_QUEUE_TABLES,,8203,,SYNONYM,2014-05-29 13:12:04,2014-05-29 13:12:04,2014-05-29:13:12:04,VALID,N,N,N,1,
